OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
4/8/2017,SO67898,1,606,23474,1,1,293,Self Pickup,ok
4/8/2017,SO67881,2,473,13207,4,1,293,Self Pickup,ok
4/8/2017,SO67872,3,220,20557,4,1,293,Self Pickup,ok
4/8/2017,SO67884,1,356,18377,4,1,293,Self Pickup,ok
4/8/2017,SO67873,2,220,12862,4,1,293,Self Pickup,ok
4/8/2017,SO67869,2,220,14384,1,1,293,Self Pickup,ok
4/8/2017,SO67843,2,528,21884,1,1,293,Self Pickup,ok
4/8/2017,SO67859,3,480,24519,9,2,292,Self Pickup,ok
4/8/2017,SO67859,2,529,24519,9,2,292,Self Pickup,ok
4/8/2017,SO67862,1,536,22101,9,2,292,Self Pickup,ok
4/8/2017,SO67878,2,478,13294,1,2,292,Self Pickup,ok
4/8/2017,SO67850,3,220,14702,1,1,292,Self Pickup,ok
4/8/2017,SO67842,1,536,16181,1,2,292,Self Pickup,ok
4/8/2017,SO67853,3,223,18008,4,3,292,Self Pickup,ok
4/8/2017,SO67887,2,479,26752,6,2,292,Self Pickup,ok
4/8/2017,SO67890,2,479,26024,6,2,292,Self Pickup,ok
4/8/2017,SO67883,2,485,16908,6,2,292,Self Pickup,ok
4/8/2017,SO67857,3,223,24765,6,2,292,Self Pickup,ok
4/8/2017,SO67858,1,529,24288,6,2,292,Self Pickup,ok
4/8/2017,SO67858,3,215,24288,4,1,292,Self Pickup,ok
4/8/2017,SO67869,3,491,14384,4,1,292,Self Pickup,ok
4/8/2017,SO67896,3,530,25994,4,2,292,Self Pickup,ok
4/8/2017,SO67894,2,214,15716,9,1,292,Self Pickup,ok
4/8/2017,SO67894,1,356,15716,9,1,292,Self Pickup,ok
4/8/2017,SO67894,3,488,15716,9,1,292,Self Pickup,ok
4/8/2017,SO67867,2,481,19799,9,2,291,Self Pickup,ok
4/8/2017,SO67884,4,215,18377,9,1,291,Self Pickup,ok
4/8/2017,SO67876,1,536,21831,9,2,291,Self Pickup,ok
4/8/2017,SO67844,2,537,27149,9,1,289,Self Pickup,ok
4/8/2017,SO67890,3,477,26024,9,2,289,Self Pickup,ok
4/8/2017,SO67848,1,354,12736,9,1,288,Self Pickup,ok
4/8/2017,SO67870,2,480,15282,9,2,288,Self Pickup,ok
4/8/2017,SO67864,3,480,11505,9,2,288,Self Pickup,ok
4/8/2017,SO67864,4,484,11505,9,2,288,Self Pickup,ok
4/8/2017,SO67885,1,354,16100,9,1,288,Self Pickup,ok
4/8/2017,SO67898,2,538,23474,9,2,288,Self Pickup,ok
4/8/2017,SO67851,2,540,25796,8,1,288,Self Pickup,ok
4/8/2017,SO67886,3,477,28698,8,2,288,Self Pickup,ok
4/8/2017,SO67872,1,528,20557,4,2,288,Self Pickup,ok
4/8/2017,SO67902,2,479,12805,4,2,288,Self Pickup,ok
4/8/2017,SO67902,1,606,12805,4,1,288,Self Pickup,ok
4/8/2017,SO67873,3,232,12862,4,1,288,Self Pickup,ok
4/8/2017,SO67854,2,480,29134,4,2,288,Self Pickup,ok
4/8/2017,SO67896,2,541,25994,4,2,288,Self Pickup,ok
4/8/2017,SO67860,1,540,15859,1,1,287,Self Pickup,ok
4/8/2017,SO67901,1,606,23444,1,1,287,Self Pickup,ok
4/8/2017,SO67867,1,476,19799,1,1,287,Self Pickup,ok
4/8/2017,SO67900,1,583,21269,1,1,287,Self Pickup,ok
4/8/2017,SO67866,1,476,20305,4,1,287,Self Pickup,ok
4/8/2017,SO67847,1,214,15721,4,1,287,Self Pickup,ok
4/8/2017,SO67878,1,485,13294,4,2,287,Self Pickup,ok
4/8/2017,SO67874,2,540,15108,10,1,287,Self Pickup,ok
4/8/2017,SO67842,3,220,16181,10,1,287,Self Pickup,ok
4/8/2017,SO67848,3,478,12736,4,2,287,Self Pickup,ok
4/8/2017,SO67895,1,563,27521,4,1,287,Self Pickup,ok
4/8/2017,SO67864,2,528,11505,9,2,287,Self Pickup,ok
4/8/2017,SO67890,4,215,26024,9,1,287,Self Pickup,ok
4/8/2017,SO67893,2,529,21886,1,2,287,Self Pickup,ok
4/8/2017,SO67893,1,375,21886,1,1,287,Self Pickup,ok
4/8/2017,SO67885,2,478,16100,1,2,287,Self Pickup,ok
4/8/2017,SO67898,4,214,23474,8,1,287,Self Pickup,ok
4/8/2017,SO67861,3,214,23800,8,1,287,Self Pickup,ok
4/8/2017,SO67861,1,540,23800,8,1,287,Self Pickup,ok
4/8/2017,SO67881,1,485,13207,8,2,287,Self Pickup,ok
4/8/2017,SO67846,2,215,27580,10,1,287,Self Pickup,ok
4/8/2017,SO67846,1,530,27580,10,1,287,Self Pickup,ok
4/8/2017,SO67886,4,223,28698,10,2,287,Self Pickup,ok
4/8/2017,SO67902,3,477,12805,6,2,287,Self Pickup,ok
4/8/2017,SO67902,4,214,12805,6,1,287,Self Pickup,ok
4/8/2017,SO67854,1,529,29134,6,3,287,Self Pickup,ok
4/8/2017,SO67888,2,488,21979,6,1,287,Self Pickup,ok
4/8/2017,SO67880,2,214,12910,7,1,287,Self Pickup,ok
4/8/2017,SO67841,2,535,11948,7,3,287,Self Pickup,ok
4/8/2017,SO67876,2,528,21831,7,1,287,Self Pickup,ok
4/8/2017,SO67903,3,479,12989,7,1,286,Self Pickup,ok
4/8/2017,SO67842,4,473,16181,7,1,286,Self Pickup,ok
4/8/2017,SO67856,2,480,24758,7,2,286,Self Pickup,ok
4/8/2017,SO67882,2,535,16122,7,2,286,Self Pickup,ok
4/8/2017,SO67860,2,480,15859,1,1,285,Self Pickup,ok
4/8/2017,SO67852,2,235,19419,1,1,285,Self Pickup,ok
4/8/2017,SO67852,1,590,19419,1,1,285,Self Pickup,ok
4/8/2017,SO67859,1,540,24519,1,1,285,Self Pickup,ok
4/8/2017,SO67897,1,605,23818,9,1,285,Self Pickup,ok
4/8/2017,SO67839,1,484,11865,1,2,285,Self Pickup,ok
4/8/2017,SO67853,2,229,18008,1,1,285,Self Pickup,ok
4/8/2017,SO67853,1,582,18008,4,1,285,Self Pickup,ok
4/8/2017,SO67848,4,489,12736,4,1,285,Self Pickup,ok
4/8/2017,SO67887,3,477,26752,4,1,285,Self Pickup,ok
4/8/2017,SO67882,3,528,16122,9,1,285,Self Pickup,ok
4/8/2017,SO67882,1,599,16122,9,1,285,Self Pickup,ok
4/8/2017,SO67899,1,580,18548,1,1,285,Self Pickup,ok
4/8/2017,SO67851,1,371,25796,1,1,285,Self Pickup,ok
4/8/2017,SO67883,1,362,16908,1,1,285,Self Pickup,ok
4/8/2017,SO67880,1,485,12910,1,2,285,Self Pickup,ok
4/8/2017,SO67841,1,528,11948,1,2,285,Self Pickup,ok
4/8/2017,SO67877,3,477,15712,1,2,285,Self Pickup,ok
4/8/2017,SO67855,3,480,26258,1,2,284,Self Pickup,ok
4/8/2017,SO67855,2,530,26258,7,2,284,Self Pickup,ok
4/8/2017,SO67878,4,229,13294,7,1,284,Self Pickup,ok
4/8/2017,SO67863,3,226,22102,4,1,284,Self Pickup,ok
4/8/2017,SO67895,2,541,27521,4,2,284,Self Pickup,ok
4/8/2017,SO67879,1,485,13172,9,2,284,Self Pickup,ok
4/8/2017,SO67885,3,477,16100,9,2,284,Self Pickup,ok
4/8/2017,SO67885,4,220,16100,9,1,284,Self Pickup,ok
4/8/2017,SO67883,3,232,16908,9,1,284,Self Pickup,ok
4/8/2017,SO67884,2,528,18377,9,1,284,Self Pickup,ok
4/8/2017,SO67877,1,530,15712,9,2,284,Self Pickup,ok
4/8/2017,SO67875,1,535,20571,9,2,283,Self Pickup,ok
4/8/2017,SO67845,1,477,22918,9,2,283,Self Pickup,ok
4/8/2017,SO67897,2,479,23818,9,2,283,Self Pickup,ok
4/8/2017,SO67861,2,529,23800,9,1,283,Self Pickup,ok
4/8/2017,SO67886,1,565,28698,9,1,283,Self Pickup,ok
4/8/2017,SO67877,2,479,15712,9,3,283,Self Pickup,ok
4/8/2017,SO67891,3,477,25556,9,2,282,Self Pickup,ok
4/8/2017,SO67857,4,490,24765,10,1,282,Self Pickup,ok
4/8/2017,SO67858,2,540,24288,10,1,282,Self Pickup,ok
4/8/2017,SO67843,3,215,21884,10,1,282,Self Pickup,ok
4/8/2017,SO67843,1,537,21884,7,1,282,Self Pickup,ok
4/8/2017,SO67857,2,540,24765,7,1,281,Self Pickup,ok
4/9/2017,SO67919,2,536,23001,1,2,296,Delivery Truck,ok
4/9/2017,SO67959,5,489,15678,1,1,295,Delivery Truck,ok
4/9/2017,SO67932,1,530,28467,9,2,293,Delivery Truck,ok
4/9/2017,SO67941,1,362,16095,9,1,292,Delivery Truck,ok
4/9/2017,SO67947,1,606,23742,9,1,287,Delivery Truck,ok
4/9/2017,SO67946,1,562,27295,9,1,287,Delivery Truck,ok
4/9/2017,SO67942,1,352,15170,4,1,286,Delivery Truck,ok
4/9/2017,SO67921,2,476,20342,4,1,285,Delivery Truck,ok
4/9/2017,SO67958,1,564,26818,4,1,284,Delivery Truck,ok
4/9/2017,SO67911,1,375,20892,4,1,284,Delivery Truck,ok
4/9/2017,SO67916,1,528,12532,7,1,284,Delivery Truck,ok
4/9/2017,SO67962,1,583,18038,7,1,284,Delivery Truck,refunded
4/9/2017,SO67959,4,223,15678,7,2,284,Delivery Truck,ok
4/9/2017,SO67936,1,485,14889,7,1,283,Delivery Truck,ok
4/9/2017,SO67954,2,539,21268,8,2,292,Express Air,ok
4/9/2017,SO67948,1,604,27406,1,1,292,Express Air,ok
4/9/2017,SO67959,3,477,15678,8,3,293,Regular Air,refunded
4/9/2017,SO67921,1,223,20342,9,3,292,Regular Air,ok
4/9/2017,SO67939,1,362,16871,9,1,288,Regular Air,ok
4/9/2017,SO67940,5,220,16818,4,1,285,Regular Air,ok
4/9/2017,SO67953,3,464,18414,10,2,284,Regular Air,ok
4/9/2017,SO67960,3,477,12124,10,2,283,Regular Air,ok
4/9/2017,SO67934,1,538,24879,10,2,296,Self Pickup,ok
4/9/2017,SO67938,1,220,12274,10,1,296,Self Pickup,ok
4/9/2017,SO67928,1,223,28743,10,2,296,Self Pickup,ok
4/9/2017,SO67952,2,229,18361,8,1,296,Self Pickup,ok
4/9/2017,SO67944,4,220,24257,8,1,295,Self Pickup,ok
4/9/2017,SO67925,1,477,18661,8,2,295,Self Pickup,ok
4/9/2017,SO67958,2,479,26818,8,2,295,Self Pickup,ok
4/9/2017,SO67904,1,539,17073,4,1,295,Self Pickup,ok
4/9/2017,SO67962,2,214,18038,4,1,295,Self Pickup,ok
4/9/2017,SO67948,2,220,27406,4,1,295,Self Pickup,ok
4/9/2017,SO67932,2,541,28467,4,2,295,Self Pickup,ok
4/9/2017,SO67944,1,584,24257,4,1,293,Self Pickup,ok
4/9/2017,SO67922,2,235,20022,4,1,293,Self Pickup,ok
4/9/2017,SO67960,2,479,12124,4,3,293,Self Pickup,ok
4/9/2017,SO67956,2,479,28370,4,2,293,Self Pickup,ok
4/9/2017,SO67954,1,581,21268,4,1,293,Self Pickup,ok
4/9/2017,SO67914,1,540,15007,4,1,293,Self Pickup,ok
4/9/2017,SO67904,2,529,17073,1,2,293,Self Pickup,ok
4/9/2017,SO67919,1,528,23001,1,2,293,Self Pickup,ok
4/9/2017,SO67937,1,478,13598,1,2,293,Self Pickup,ok
4/9/2017,SO67905,1,538,17907,1,2,293,Self Pickup,ok
4/9/2017,SO67912,2,489,28335,1,1,293,Self Pickup,ok
4/9/2017,SO67906,1,485,19571,1,2,293,Self Pickup,ok
4/9/2017,SO67964,4,487,12702,1,1,293,Self Pickup,ok
4/9/2017,SO67944,2,477,24257,1,2,292,Self Pickup,ok
4/9/2017,SO67929,1,490,29419,1,1,292,Self Pickup,ok
4/9/2017,SO67956,3,477,28370,10,3,292,Self Pickup,ok
4/9/2017,SO67956,1,604,28370,10,1,292,Self Pickup,ok
4/9/2017,SO67958,3,477,26818,10,2,292,Self Pickup,ok
4/9/2017,SO67940,2,485,16818,6,2,292,Self Pickup,ok
4/9/2017,SO67953,1,583,18414,6,1,292,Self Pickup,ok
4/9/2017,SO67951,2,220,21584,6,1,292,Self Pickup,ok
4/9/2017,SO67911,3,479,20892,6,2,292,Self Pickup,ok
4/9/2017,SO67917,2,529,24954,6,2,292,Self Pickup,ok
4/9/2017,SO67917,3,215,24954,6,1,292,Self Pickup,ok
4/9/2017,SO67919,3,480,23001,6,2,292,Self Pickup,ok
4/9/2017,SO67937,3,214,13598,7,1,292,Self Pickup,ok
4/9/2017,SO67927,1,528,15911,9,2,292,Self Pickup,ok
4/9/2017,SO67910,3,472,19910,9,1,292,Self Pickup,ok
4/9/2017,SO67923,1,477,26730,4,2,292,Self Pickup,ok
4/9/2017,SO67912,1,223,28335,4,2,292,Self Pickup,ok
4/9/2017,SO67909,1,362,14776,4,1,292,Self Pickup,ok
4/9/2017,SO67920,1,474,19767,9,1,292,Self Pickup,ok
4/9/2017,SO67908,2,214,16538,9,1,292,Self Pickup,ok
4/9/2017,SO67907,1,464,12359,6,2,292,Self Pickup,ok
4/9/2017,SO67933,3,480,23748,6,2,292,Self Pickup,ok
4/9/2017,SO67964,1,573,12702,6,1,292,Self Pickup,ok
4/9/2017,SO67917,1,540,24954,1,1,291,Self Pickup,ok
4/9/2017,SO67945,3,484,21885,1,2,291,Self Pickup,ok
4/9/2017,SO67920,2,466,19767,1,2,291,Self Pickup,ok
4/9/2017,SO67924,3,488,17435,4,1,288,Self Pickup,ok
4/9/2017,SO67940,4,478,16818,4,2,288,Self Pickup,ok
4/9/2017,SO67927,2,485,15911,4,2,288,Self Pickup,ok
4/9/2017,SO67926,1,477,13199,8,2,288,Self Pickup,ok
4/9/2017,SO67944,3,479,24257,8,2,287,Self Pickup,ok
4/9/2017,SO67922,1,475,20022,8,1,287,Self Pickup,ok
4/9/2017,SO67960,1,563,12124,7,1,287,Self Pickup,ok
4/9/2017,SO67943,1,385,26740,7,1,287,Self Pickup,ok
4/9/2017,SO67956,4,220,28370,7,1,287,Self Pickup,ok
4/9/2017,SO67924,1,477,17435,7,3,287,Self Pickup,ok
4/9/2017,SO67940,3,477,16818,4,1,287,Self Pickup,ok
4/9/2017,SO67949,2,479,23478,4,2,287,Self Pickup,ok
4/9/2017,SO67949,4,215,23478,4,1,287,Self Pickup,ok
4/9/2017,SO67950,2,538,26692,4,2,287,Self Pickup,ok
4/9/2017,SO67950,4,480,26692,1,1,287,Self Pickup,ok
4/9/2017,SO67913,3,480,26479,1,2,287,Self Pickup,ok
4/9/2017,SO67941,2,537,16095,7,1,287,Self Pickup,ok
4/9/2017,SO67910,2,485,19910,7,2,287,Self Pickup,ok
4/9/2017,SO67930,1,477,19374,8,1,287,Self Pickup,ok
4/9/2017,SO67945,2,479,21885,4,2,287,Self Pickup,ok
4/9/2017,SO67908,1,371,16538,4,1,287,Self Pickup,ok
4/9/2017,SO67959,2,479,15678,4,2,287,Self Pickup,ok
4/9/2017,SO67959,1,574,15678,8,1,287,Self Pickup,ok
4/9/2017,SO67906,2,214,19571,8,1,287,Self Pickup,ok
4/9/2017,SO67932,3,480,28467,8,2,287,Self Pickup,ok
4/9/2017,SO67963,2,220,18046,7,1,287,Self Pickup,ok
4/9/2017,SO67963,1,582,18046,7,1,287,Self Pickup,ok
4/9/2017,SO67933,2,530,23748,9,2,287,Self Pickup,ok
4/9/2017,SO67964,2,530,12702,9,2,287,Self Pickup,ok
4/9/2017,SO67949,3,477,23478,9,2,286,Self Pickup,ok
4/9/2017,SO67950,3,529,26692,6,2,286,Self Pickup,ok
4/9/2017,SO67928,2,475,28743,9,1,286,Self Pickup,ok
4/9/2017,SO67935,1,530,27188,9,3,285,Self Pickup,ok
4/9/2017,SO67958,4,223,26818,9,2,285,Self Pickup,ok
4/9/2017,SO67953,2,215,18414,4,1,285,Self Pickup,ok
4/9/2017,SO67961,1,569,11028,4,1,285,Self Pickup,ok
4/9/2017,SO67916,3,215,12532,6,1,285,Self Pickup,ok
4/9/2017,SO67913,2,528,26479,6,3,285,Self Pickup,ok
4/9/2017,SO67952,1,582,18361,10,1,285,Self Pickup,ok
4/9/2017,SO67947,2,538,23742,10,2,285,Self Pickup,ok
4/9/2017,SO67947,3,490,23742,4,1,285,Self Pickup,ok
4/9/2017,SO67933,1,541,23748,4,2,285,Self Pickup,ok
4/9/2017,SO67924,2,223,17435,8,1,284,Self Pickup,ok
4/9/2017,SO67940,1,354,16818,8,1,284,Self Pickup,ok
4/9/2017,SO67911,2,477,20892,7,2,284,Self Pickup,ok
4/9/2017,SO67950,1,605,26692,7,1,284,Self Pickup,ok
4/9/2017,SO67915,1,535,12106,7,2,284,Self Pickup,ok
4/9/2017,SO67914,2,480,15007,7,2,284,Self Pickup,ok
4/9/2017,SO67931,2,530,26394,7,2,284,Self Pickup,ok
4/9/2017,SO67931,1,541,26394,9,2,284,Self Pickup,ok
4/9/2017,SO67910,1,352,19910,9,1,284,Self Pickup,ok
4/9/2017,SO67905,2,529,17907,8,2,284,Self Pickup,ok
4/9/2017,SO67945,1,377,21885,8,1,284,Self Pickup,ok
4/9/2017,SO67909,2,220,14776,8,1,284,Self Pickup,ok
4/9/2017,SO67926,2,215,13199,7,1,284,Self Pickup,ok
4/9/2017,SO67956,5,232,28370,7,1,283,Self Pickup,ok
4/9/2017,SO67957,1,606,13264,6,1,283,Self Pickup,ok
4/9/2017,SO67930,2,466,19374,6,2,283,Self Pickup,ok
4/9/2017,SO67946,2,223,27295,9,2,283,Self Pickup,ok
4/9/2017,SO67964,3,541,12702,1,2,283,Self Pickup,ok
4/9/2017,SO67939,2,485,16871,1,1,282,Self Pickup,ok
4/9/2017,SO67943,2,220,26740,7,1,282,Self Pickup,ok
4/9/2017,SO67951,1,385,21584,7,1,282,Self Pickup,ok
4/9/2017,SO67949,1,584,23478,7,1,282,Self Pickup,ok
4/9/2017,SO67916,2,536,12532,9,2,282,Self Pickup,ok
4/9/2017,SO67913,1,535,26479,9,2,282,Self Pickup,ok
4/9/2017,SO67905,3,480,17907,9,1,282,Self Pickup,ok
4/9/2017,SO67937,2,477,13598,9,2,281,Self Pickup,ok
4/10/2017,SO67975,3,473,12613,1,1,293,Delivery Truck,ok
4/10/2017,SO67992,1,535,17702,9,2,292,Delivery Truck,ok
4/10/2017,SO67986,2,529,15864,9,2,292,Delivery Truck,ok
4/10/2017,SO68014,5,484,27722,4,2,292,Delivery Truck,ok
4/10/2017,SO67982,2,464,26477,4,1,288,Delivery Truck,ok
4/10/2017,SO67988,1,536,22157,6,2,288,Delivery Truck,ok
4/10/2017,SO67978,2,540,24066,10,1,287,Delivery Truck,ok
4/10/2017,SO68015,3,488,21944,10,1,287,Delivery Truck,ok
4/10/2017,SO67977,2,479,22664,8,2,287,Delivery Truck,ok
4/10/2017,SO68026,2,223,24115,8,2,287,Delivery Truck,refunded
4/10/2017,SO67993,3,480,17084,8,1,285,Delivery Truck,ok
4/10/2017,SO67983,1,528,26453,8,2,285,Delivery Truck,missing
4/10/2017,SO67975,2,485,12613,8,2,293,Express Air,ok
4/10/2017,SO68003,1,537,11961,8,1,286,Express Air,ok
4/10/2017,SO68005,4,480,16782,8,2,284,Express Air,ok
4/10/2017,SO68007,1,566,12619,7,1,292,Regular Air,ok
4/10/2017,SO67982,1,535,26477,7,2,288,Regular Air,cancelled
4/10/2017,SO67978,4,214,24066,7,1,287,Regular Air,ok
4/10/2017,SO68028,3,477,11603,8,2,287,Regular Air,ok
4/10/2017,SO68014,4,480,27722,8,2,287,Regular Air,ok
4/10/2017,SO68023,3,479,28563,8,2,286,Regular Air,ok
4/10/2017,SO67998,3,484,27160,8,2,285,Regular Air,ok
4/10/2017,SO68002,2,528,14611,8,1,284,Regular Air,ok
4/10/2017,SO67974,1,360,17983,10,1,296,Self Pickup,ok
4/10/2017,SO68001,4,214,24076,10,1,296,Self Pickup,ok
4/10/2017,SO68011,1,362,15144,7,1,296,Self Pickup,ok
4/10/2017,SO68022,1,605,17125,7,1,296,Self Pickup,ok
4/10/2017,SO67980,1,480,11205,7,2,295,Self Pickup,ok
4/10/2017,SO68001,1,541,24076,7,2,295,Self Pickup,ok
4/10/2017,SO68020,2,479,23342,8,2,295,Self Pickup,ok
4/10/2017,SO68016,2,479,24797,8,2,295,Self Pickup,ok
4/10/2017,SO68013,1,606,25021,1,1,295,Self Pickup,ok
4/10/2017,SO68026,1,383,24115,1,1,295,Self Pickup,ok
4/10/2017,SO68028,2,479,11603,1,2,295,Self Pickup,ok
4/10/2017,SO68021,1,606,27014,1,1,295,Self Pickup,ok
4/10/2017,SO67988,2,480,22157,1,2,295,Self Pickup,ok
4/10/2017,SO67976,2,537,14165,9,1,295,Self Pickup,ok
4/10/2017,SO68007,4,487,12619,9,1,295,Self Pickup,ok
4/10/2017,SO68009,1,360,15192,4,1,295,Self Pickup,ok
4/10/2017,SO67974,4,220,17983,4,1,293,Self Pickup,ok
4/10/2017,SO68023,1,389,28563,4,1,293,Self Pickup,ok
4/10/2017,SO68023,4,471,28563,4,1,293,Self Pickup,ok
4/10/2017,SO67975,1,354,12613,9,1,293,Self Pickup,ok
4/10/2017,SO67989,1,476,12532,9,1,293,Self Pickup,ok
4/10/2017,SO67966,2,214,16341,9,1,293,Self Pickup,ok
4/10/2017,SO68005,2,540,16782,7,1,293,Self Pickup,ok
4/10/2017,SO68024,1,381,24697,7,1,293,Self Pickup,ok
4/10/2017,SO68017,2,214,27447,7,1,293,Self Pickup,ok
4/10/2017,SO67976,1,360,14165,7,1,293,Self Pickup,ok
4/10/2017,SO67969,1,477,28305,9,2,293,Self Pickup,ok
4/10/2017,SO68012,4,220,25011,8,1,293,Self Pickup,ok
4/10/2017,SO67965,1,528,11068,8,3,293,Self Pickup,ok
4/10/2017,SO67999,1,538,29444,8,2,292,Self Pickup,ok
4/10/2017,SO67974,3,528,17983,8,2,292,Self Pickup,ok
4/10/2017,SO67983,5,477,26453,8,1,292,Self Pickup,ok
4/10/2017,SO67995,1,536,14864,8,1,292,Self Pickup,ok
4/10/2017,SO68013,3,477,25021,10,2,292,Self Pickup,ok
4/10/2017,SO67970,2,215,25227,10,1,292,Self Pickup,ok
4/10/2017,SO67967,1,528,21224,10,2,292,Self Pickup,ok
4/10/2017,SO68019,1,606,23341,4,1,292,Self Pickup,ok
4/10/2017,SO67986,1,540,15864,4,1,292,Self Pickup,ok
4/10/2017,SO68005,1,371,16782,1,1,292,Self Pickup,ok
4/10/2017,SO68014,3,477,27722,1,2,292,Self Pickup,ok
4/10/2017,SO68017,1,576,27447,9,1,292,Self Pickup,ok
4/10/2017,SO68018,2,538,23733,9,2,292,Self Pickup,ok
4/10/2017,SO68027,2,215,15637,9,1,292,Self Pickup,ok
4/10/2017,SO67968,1,528,12036,4,2,292,Self Pickup,ok
4/10/2017,SO67968,2,220,12036,4,1,292,Self Pickup,ok
4/10/2017,SO67993,2,529,17084,4,3,291,Self Pickup,ok
4/10/2017,SO67985,1,535,24750,10,2,291,Self Pickup,ok
4/10/2017,SO67979,2,480,15826,10,1,291,Self Pickup,ok
4/10/2017,SO68014,2,479,27722,10,2,291,Self Pickup,ok
4/10/2017,SO67976,3,480,14165,10,2,291,Self Pickup,ok
4/10/2017,SO68012,3,477,25011,10,2,291,Self Pickup,ok
4/10/2017,SO68012,2,479,25011,10,2,291,Self Pickup,ok
4/10/2017,SO68004,1,485,13196,10,2,289,Self Pickup,ok
4/10/2017,SO67965,2,535,11068,10,1,289,Self Pickup,ok
4/10/2017,SO67990,1,474,27282,9,1,288,Self Pickup,ok
4/10/2017,SO67993,1,539,17084,9,2,288,Self Pickup,ok
4/10/2017,SO68001,2,530,24076,9,2,288,Self Pickup,ok
4/10/2017,SO68006,1,570,20912,9,1,288,Self Pickup,ok
4/10/2017,SO67973,2,484,17495,9,2,288,Self Pickup,ok
4/10/2017,SO68020,4,480,23342,1,1,288,Self Pickup,ok
4/10/2017,SO67977,4,488,22664,1,1,288,Self Pickup,ok
4/10/2017,SO67989,2,462,12532,7,2,288,Self Pickup,ok
4/10/2017,SO67979,1,529,15826,7,2,288,Self Pickup,ok
4/10/2017,SO68027,1,561,15637,7,1,288,Self Pickup,ok
4/10/2017,SO67981,1,541,26778,4,2,288,Self Pickup,ok
4/10/2017,SO68009,2,528,15192,4,1,288,Self Pickup,ok
4/10/2017,SO67965,3,485,11068,6,2,288,Self Pickup,ok
4/10/2017,SO68029,1,574,12994,6,1,287,Self Pickup,ok
4/10/2017,SO67999,2,529,29444,9,2,287,Self Pickup,ok
4/10/2017,SO67998,1,538,27160,1,2,287,Self Pickup,ok
4/10/2017,SO67974,5,223,17983,1,2,287,Self Pickup,ok
4/10/2017,SO67997,2,480,27151,1,2,287,Self Pickup,ok
4/10/2017,SO67983,4,223,26453,1,2,287,Self Pickup,ok
4/10/2017,SO67983,3,478,26453,9,2,287,Self Pickup,ok
4/10/2017,SO67977,1,371,22664,9,1,287,Self Pickup,ok
4/10/2017,SO67996,2,462,23229,6,2,287,Self Pickup,ok
4/10/2017,SO67996,1,529,23229,6,2,287,Self Pickup,ok
4/10/2017,SO68023,2,477,28563,6,1,287,Self Pickup,ok
4/10/2017,SO67995,3,214,14864,1,1,287,Self Pickup,ok
4/10/2017,SO67987,2,528,22084,1,2,287,Self Pickup,ok
4/10/2017,SO67987,3,214,22084,1,1,287,Self Pickup,ok
4/10/2017,SO68028,1,575,11603,1,1,287,Self Pickup,ok
4/10/2017,SO67970,1,528,25227,6,3,287,Self Pickup,ok
4/10/2017,SO67967,2,537,21224,6,1,287,Self Pickup,ok
4/10/2017,SO67991,2,480,15370,10,1,287,Self Pickup,ok
4/10/2017,SO68019,2,538,23341,10,2,287,Self Pickup,ok
4/10/2017,SO68004,2,215,13196,4,1,287,Self Pickup,ok
4/10/2017,SO67986,3,220,15864,4,1,287,Self Pickup,ok
4/10/2017,SO68005,3,529,16782,4,2,287,Self Pickup,ok
4/10/2017,SO67984,3,483,25357,1,1,287,Self Pickup,ok
4/10/2017,SO68018,1,606,23733,1,1,287,Self Pickup,ok
4/10/2017,SO67981,2,530,26778,6,2,287,Self Pickup,ok
4/10/2017,SO68025,2,215,25454,6,1,287,Self Pickup,ok
4/10/2017,SO67965,4,484,11068,9,2,287,Self Pickup,ok
4/10/2017,SO68002,1,537,14611,9,1,287,Self Pickup,ok
4/10/2017,SO67998,2,480,27160,9,2,286,Self Pickup,ok
4/10/2017,SO67997,1,529,27151,9,2,286,Self Pickup,ok
4/10/2017,SO68001,3,223,24076,9,1,286,Self Pickup,ok
4/10/2017,SO68020,1,605,23342,4,1,286,Self Pickup,ok
4/10/2017,SO67987,1,536,22084,4,1,286,Self Pickup,ok
4/10/2017,SO67992,2,480,17702,10,2,286,Self Pickup,ok
4/10/2017,SO68010,1,358,15143,10,1,286,Self Pickup,ok
4/10/2017,SO68014,1,605,27722,10,1,286,Self Pickup,ok
4/10/2017,SO67971,2,477,25009,9,2,286,Self Pickup,ok
4/10/2017,SO67969,2,466,28305,9,2,286,Self Pickup,ok
4/10/2017,SO68003,2,480,11961,1,2,285,Self Pickup,ok
4/10/2017,SO67974,2,537,17983,1,1,285,Self Pickup,ok
4/10/2017,SO68006,2,215,20912,1,1,285,Self Pickup,ok
4/10/2017,SO67973,1,487,17495,1,1,285,Self Pickup,ok
4/10/2017,SO68015,1,371,21944,6,1,285,Self Pickup,ok
4/10/2017,SO67977,3,477,22664,9,2,285,Self Pickup,ok
4/10/2017,SO67995,2,528,14864,9,2,285,Self Pickup,ok
4/10/2017,SO68026,3,215,24115,10,1,285,Self Pickup,ok
4/10/2017,SO67967,3,480,21224,10,3,285,Self Pickup,ok
4/10/2017,SO68024,2,226,24697,10,1,285,Self Pickup,ok
